0.016249,0.0037612,-0.0255,-0.25223
0.017129,0.001687,-0.0425,-0.25371
0.017628,-0.00040675,0,-0.25514
0.01737,-0.0022164,-0.051,-0.25674
0.016342,-0.0025201,-0.068,-0.2584
0.014712,-0.001209,-0.068,-0.25995
0.0138,-0.00064092,-0.1105,-0.26161
0.01121,0.0016745,-0.0935,-0.26315
0.010132,0.002702,-0.0935,-0.26476
0.0095513,0.0037518,-0.0765,-0.26648
0.0096162,0.002968,-0.0595,-0.26808
0.0097818,0.0025983,-0.0255,-0.26945
0.0092413,0.0014403,-0.0765,-0.27093
0.0085387,2.182e-05,-0.1105,-0.27236
0.0085227,-0.001135,-0.0255,-0.27373
0.0090031,-0.0012664,-0.017,-0.27491
0.010267,-0.00074163,0.017,-0.27592
0.012458,-0.00017388,0.068,-0.27687
0.015621,0.0011807,0.1105,-0.27753
0.01959,0.0011386,0.187,-0.27788
0.024069,0.0017294,0.2125,-0.27812
0.027166,0.001291,0.2125,-0.27812
0.030271,0.00072261,0.1275,-0.27836
0.036336,-0.00047901,0.136,-0.27842
0.038372,-0.0009602,0.153,-0.27842
0.042489,-0.0021166,0.136,-0.27848
0.046254,-0.0034711,0.1785,-0.27848
0.050241,-0.0043866,0.1445,-0.27854
0.055144,-0.0052594,0.187,-0.27854
0.061903,-0.0048003,0.187,-0.27854
0.064092,-0.0048657,0.204,-0.27854
0.068891,-0.0052592,0.2295,-0.27854
0.076726,-0.0048655,0.1955,-0.27854
0.083005,-0.0050827,0.272,-0.2786
0.089903,-0.0060635,0.34,-0.2786
0.097071,-0.0066954,0.3315,-0.27865
0.10388,-0.0078092,0.3485,-0.27865
0.11173,-0.0092479,0.306,-0.27865
0.12031,-0.010621,0.408,-0.27865
0.12958,-0.011952,0.4335,-0.27865
0.13892,-0.013654,0.4675,-0.27871
0.14913,-0.015115,0.4335,-0.27865
0.15987,-0.016205,0.544,-0.27865
0.17021,-0.017338,0.527,-0.27871
0.18258,-0.018275,0.595,-0.27871
0.19456,-0.019693,0.595,-0.27877
0.20069,-0.020413,0.6375,-0.27877
0.22048,-0.02183,0.646,-0.27877
0.23378,-0.023706,0.663,-0.27877
0.25366,-0.025298,0.7565,-0.27877
0.26734,-0.026891,0.731,-0.27883
0.27554,-0.027982,0.7735,-0.27883
0.29931,-0.031015,0.782,-0.27883
0.31566,-0.033242,0.8075,-0.27895
0.33211,-0.03551,0.799,-0.27889
0.35072,-0.038215,0.8245,-0.27895
0.3646,-0.040244,0.867,-0.27919
0.37366,-0.042796,0.867,-0.27955
