0.16604,0.030326,0.051,-0.40129
0.16509,0.030523,0.034,-0.40135
0.16398,0.030391,0.017,-0.40135
0.16276,0.030325,0.0085,-0.40135
0.16158,0.030936,0.0595,-0.40129
0.16051,0.03124,0.017,-0.40135
0.15941,0.031262,0.017,-0.40135
0.15845,0.030695,0.034,-0.40129
0.15748,0.030957,0.0085,-0.40135
0.15644,0.030237,-0.0085,-0.40135
0.15541,0.029692,0.0255,-0.40129
0.15441,0.028755,0.0255,-0.40135
0.15374,0.028646,0.017,-0.40135
0.15317,0.028296,0,-0.40129
0.15243,0.028187,0.0425,-0.40135
0.15168,0.027925,0.0085,-0.40135
0.15073,0.028623,0.017,-0.40135
0.14993,0.028404,0.0595,-0.40135
0.14972,0.028557,0.0255,-0.40135
0.15013,0.028622,0.034,-0.40135
0.1505,0.028992,-0.051,-0.40135
0.15045,0.028775,-0.034,-0.40129
0.14986,0.028143,-0.017,-0.40129
0.14978,0.028056,0.0085,-0.40135
0.15049,0.027577,0,-0.40135
0.15052,0.027794,-0.0085,-0.40135
0.14991,0.027512,0,-0.40135
0.15006,0.027948,0.0425,-0.40135
0.15031,0.027751,0.0085,-0.40129
0.15049,0.028362,0,-0.40135
0.15047,0.028296,-0.034,-0.40135
0.15042,0.028361,0,-0.40135
0.15097,0.028927,0,-0.40135
0.15153,0.028797,-0.034,-0.40129
0.15158,0.029058,-0.0255,-0.40135
0.15167,0.028688,-0.017,-0.40135
0.1519,0.028733,0.0085,-0.40135
0.15219,0.028471,-0.0085,-0.40135
0.15274,0.027882,-0.0255,-0.40129
0.15273,0.027926,-0.017,-0.40129
0.15309,0.027489,0,-0.40135
0.15345,0.028078,0,-0.40135
0.15403,0.028427,-0.0425,-0.40135
0.15398,0.028798,-0.0085,-0.40135
0.15468,0.029015,-0.017,-0.40129
0.15537,0.029211,-0.034,-0.40135
0.15579,0.029452,-0.0255,-0.40135
0.15641,0.029321,-0.0425,-0.40135
0.15681,0.029496,-0.0255,-0.40135
0.15753,0.029255,-0.0425,-0.40135
0.15868,0.029212,-0.051,-0.40135
0.15952,0.02956,-0.0085,-0.40135
0.16062,0.029233,-0.017,-0.40135
0.16155,0.029562,-0.051,-0.40135
0.16394,0.02954,-0.0255,-0.40123
0.16504,0.029845,-0.051,-0.40123
0.16558,0.030063,-0.034,-0.40106
0.16589,0.030195,0.017,-0.401
0.16625,0.029954,-0.0255,-0.40094
0.16664,0.029867,-0.017,-0.40076
0.16683,0.029147,-0.0255,-0.40058
0.16639,0.029671,0,-0.40034
0.1651,0.029498,0.0425,-0.40022
0.16216,0.029696,0.1275,-0.39987
0.15898,0.029543,0.1615,-0.39975
0.15855,0.029564,0.085,-0.39957
0.15482,0.029368,0.034,-0.39939
0.14863,0.028168,0.238,-0.3991
0.14539,0.028058,0.17,-0.39904
0.14328,0.026726,0.0935,-0.39886
0.14029,0.02572,0.085,-0.39868
0.1357,0.024499,0.2125,-0.39862
0.13173,0.024107,0.221,-0.39844
0.12873,0.022994,0.1445,-0.39832
0.12536,0.022427,0.1785,-0.39826
0.12126,0.022187,0.2295,-0.39809
0.11626,0.021469,0.221,-0.39797
0.11073,0.021689,0.306,-0.39779
0.1061,0.020706,0.272,-0.39773
0.10181,0.019876,0.204,-0.39749
0.095823,0.019528,0.204,-0.39749
0.092176,0.018721,0.2635,-0.39743
0.08024,0.017283,0.391,-0.39731
0.071161,0.015168,0.442,-0.39725
0.06143,0.013401,0.4675,-0.3972
0.052486,0.011547,0.459,-0.39714
0.047542,0.0097794,0.476,-0.39708
0.031481,0.005744,0.5525,-0.39702
0.020539,0.0032137,0.595,-0.39702
0.013644,0.0002045,0.6545,-0.39696
0.018681,-0.0013652,0.6545,-0.39696
0.028137,-0.0027831,0.663,-0.39678
0.034704,-0.0015438,0.663,-0.39678
0.036352,0.00058748,0.34,-0.39672
0.035041,0.0041141,0.153,-0.39666
0.030729,0.0062674,0.153,-0.39666
0.022177,0.0086155,-0.1445,-0.3963
0.016435,0.0070861,-0.255,-0.39613
0.016312,0.0039677,-0.2975,-0.39565
0.01713,0.0022673,-0.323,-0.39494
0.019828,-0.0011328,-0.3145,-0.39434
0.024319,-0.0033946,-0.238,-0.39322
0.026895,-0.0028631,-0.1445,-0.39268
0.027358,-0.0010893,-0.034,-0.39233
0.026388,0.0013805,0.0255,-0.39143
0.022878,0.0040698,0.119,-0.39102
0.019848,0.0046165,0.17,-0.3909
0.016955,0.0042878,0.1785,-0.39054
0.014271,0.0031738,0.1955,-0.39043
0.013232,0.0024737,0.1615,-0.39037
0.011317,0.00019846,0.068,-0.39031
0.010907,-4.605e-05,0.0085,-0.39031
0.011099,0.00038448,-0.0085,-0.39025
0.011997,0.0012552,-0.0425,-0.39025
0.014234,0.0026296,-0.051,-0.39025
0.015808,0.0031988,-0.034,-0.39025
0.017181,0.0028959,-0.0425,-0.39025
0.017895,0.0020914,-0.068,-0.39025
0.018387,0.0013306,-0.0255,-0.39001
0.018494,0.00076451,-0.0085,-0.38989
0.018507,0.00030703,0.0085,-0.38989
0.018429,-0.00010775,-0.017,-0.38971
0.018132,0.0012214,0.0085,-0.38948
0.017543,0.0022662,0.0255,-0.3893
0.016979,0.0023969,0.034,-0.38912
0.016283,0.00305,0.034,-0.38906
0.015881,0.002854,0.0425,-0.38894
0.014994,0.0021329,0.085,-0.38906
0.013835,0.0013255,0.0425,-0.38888
0.013291,0.00095469,0.0085,-0.38888
0.013227,0.00067077,0.017,-0.389
0.013516,0.001216,0.0085,-0.389
0.014223,0.0011728,0,-0.38888
0.014836,0.0018712,-0.0085,-0.38888
0.015634,0.0019805,0,-0.38888
0.01623,0.0023965,0,-0.38882
0.01638,0.0015685,0,-0.38876
0.016417,0.0014377,0.017,-0.3887
0.016254,0.00087091,0,-0.38858
0.016022,0.0010885,0.034,-0.38847
0.015846,0.00091433,0,-0.38823
0.015698,0.0013064,0.017,-0.38811
0.01561,0.0013934,0,-0.38793
0.015427,0.0019158,0,-0.38769
0.015311,0.00196,0.034,-0.3874
0.015084,0.0020693,0.0085,-0.38722
0.01499,0.0017423,0.017,-0.38704
0.01485,0.001328,0,-0.3868
0.014962,0.0010883,-0.017,-0.38668
0.015221,0.0012848,-0.017,-0.38639
0.015574,0.001351,-0.0085,-0.38627
0.016039,0.0016571,-0.017,-0.38615
0.016515,0.0018969,0,-0.38585
0.016883,0.0020934,0,-0.38573
0.016883,0.0016353,-0.017,-0.38561
0.01672,0.0022022,-0.0085,-0.3855
0.016201,0.0014394,0,-0.38544
0.015732,0.0013093,-0.0085,-0.38544
0.015297,0.0011122,0.0085,-0.38544
0.014948,0.0014172,0.0255,-0.38538
0.014841,0.0013073,0.017,-0.38544
0.014683,0.0015691,0,-0.38538
0.01472,0.0015682,0.034,-0.38544
0.014845,0.0023539,0,-0.38538
0.015048,0.0016556,0.017,-0.38544
0.015243,0.0018091,-0.0085,-0.38544
0.015236,0.0017221,0,-0.38538
0.015603,0.0016794,-0.017,-0.38538
0.015857,0.0010914,-0.017,-0.38532
0.016082,0.0010049,-0.0085,-0.38532
0.016536,0.0017684,0,-0.38532
0.016666,0.0010474,0.0085,-0.38544
0.016619,0.0013308,0.0085,-0.38544
0.016575,0.0021818,0.017,-0.38532
0.016394,0.0016351,0.0255,-0.38538
0.015913,0.0016562,0.017,-0.38538
0.015383,0.0014811,0.0255,-0.38538
0.014296,0.0013278,0.017,-0.38532
0,0.0014803,0.0595,-0.3852
0,0.0011094,0.017,-0.38508
0,0.0016756,0,-0.3849
0,0.0015668,0.0085,-0.38455
0,0.0017409,-0.0085,-0.38431
0,0.0015225,-0.0425,-0.38336
0,0.0018716,-0.0255,-0.38259
0,0.002047,0,-0.38181
0,0.0018081,-0.017,-0.38128
0,0.0019391,0,-0.38086
0,0.0019179,-0.0255,-0.38063
0,0.0017,0.017,-0.38051
0,0.0015045,0.034,-0.38045
0,0.0016181,0.017,-0.38045
0.00021146,0.0012704,-0.0085,-0.38045
0.00078914,0.0020023,0.034,-0.38033
0.0013242,0.0022394,-0.017,-0.38039
0.001568,0.0018058,-0.0085,-0.38039
0.0017137,0.0017194,0.017,-0.38033
0.0021082,0.0015244,0.034,-0.38033
0.002221,0.0011526,0.0255,-0.38033
0.0021518,0.0015227,0.034,-0.38033
0.0017922,0.0015226,0,-0.38033
0.0016922,0.0019594,0.0085,-0.38033
0.0017098,0.0017418,-0.0255,-0.38033
0.0017786,0.0018722,0,-0.38039
0.0017786,0.0018722,0,-0.38039
0.0027985,0.0015243,-0.0085,-0.38033
0.0029692,0.0015238,0,-0.38039
0.0031019,0.0011972,0,-0.38033
0.0030809,0.001176,0.0085,-0.38039
0.0032231,0.001177,0,-0.38033
0.0032665,0.0013078,0.017,-0.38039
0.0032527,0.0013082,0.017,-0.38039
0.0033162,0.0021816,0.0425,-0.38033
0.0034504,0.0018748,0,-0.38033
0.003476,0.0018753,0,-0.38039
